Country Name,Aruba,Afghanistan,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People's Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
Country Code,ABW,AFG,AGO,ALB,AND,ARB,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CEB,CHE,CHI,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CSS,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,EAP,EAR,EAS,ECA,ECS,ECU,EGY,EMU,ERI,ESP,EST,ETH,EUU,FCS,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HIC,HKG,HND,HPC,HRV,HTI,HUN,IBD,IBT,IDA,IDB,IDN,IDX,IMN,IND,INX,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAC,LAO,LBN,LBR,LBY,LCA,LCN,LDC,LIC,LIE,LKA,LMC,LMY,LSO,LTE,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEA,MEX,MHL,MIC,MKD,MLI,MLT,MMR,MNA,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAC,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OED,OMN,OSS,PAK,PAN,PER,PHL,PLW,PNG,POL,PRE,PRI,PRK,PRT,PRY,PSE,PSS,PST,PYF,QAT,ROU,RUS,RWA,SAS,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSA,SSD,SSF,SST,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TEA,TEC,TGO,THA,TJK,TKM,TLA,TLS,TMN,TON,TSA,TSS,TTO,TUN,TUR,TUV,TZA,UGA,UKR,UMC,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WLD,WSM,XKX,YEM,ZAF,ZMB,ZWE
Indicator Name,GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$),GDP per capita (current US$)
Indicator Code,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD,NY.GDP.PCAP.CD
1960,,59.7731938409853,,,,,,,,,,1807.78571021206,935.460426850415,,70.0517346382971,1273.69165910289,93.0225089907107,68.424748569325,89.0352412832723,,,1550.23939204838,,,304.917107253962,1902.4021189224,102.237890155986,210.109899384623,,,,60.4925140705551,74.6873469698836,2259.29428549881,,1787.36034770201,,505.349201216281,89.5205415103584,155.899899779449,119.519178787728,220.314062094535,129.370463498733,251.041522886697,,,381.36511464301,448.256203722897,,,,,,,,,,204.11474750958,,89.6778081137777,154.806242041533,147.22788245878,,,455.461586837328,,923.425610828167,,396.392253337614,,,,93.7596601428516,1179.35301099994,285.473560637195,1334.69005583825,,,282.413795136241,1397.5948032844,,183.449562150492,,,,,,520.322744310383,,,252.756171165062,,297.673299079368,1363.91264692262,429.442874392053,164.644722539428,107.283551353496,,70.6611393892491,,158.0322309951,147.776693747161,99.437706169388,100.326360813067,,102.994190046531,,82.1886020091056,,685.61471237976,191.680781242215,231.025648935514,1414.98226940621,1229.1747476372,804.492623346178,429.255200419043,,478.995340162869,,97.445525021684,,111.342479726807,,241.539163108067,158.249303269821,,358.364333562562,,,,,,371.432196731035,,,,142.779621883716,101.104679685967,144.34943285469,41.3000685726608,166.970633012435,,2242.0158166161,,,,164.800779039246,,,131.99303602155,,,345.230559078387,,148.042147042241,,,,,,,,,,,,44.5238943299158,234.938753415302,2939.44833510733,,,132.652162430184,92.9604697208495,126.248381627432,1068.78458723735,1441.75566002633,50.3049875027919,,2312.94999239859,1329.4649314058,,,83.337945930404,474.094017901195,253.264821576031,254.45894522833,,102.17661342363,,59.8241891244059,717.514843087362,,360.499298506858,,,,1381.45892855406,,,,,40.5371146164542,82.3478337183473,,125.85985110863,312.993743681806,428.058980027396,,138.938759825546,,,65.4795973166728,,131.42439325194,,131.682664338659,,,346.163198666065,,,2114.00297269192,104.212507692992,,288.058159419365,187.537374273096,,104.471544307755,90.6513818585074,,76.6384541690086,100.76747866621,,,365.695297183817,,,,82.3478337183473,131.682664338659,631.702114968573,,509.423852150563,,,62.5095976551585,,181.613605431789,489.351688758496,3007.12344537862,,161.361346785941,955.446183374363,,,,,451.746910814327,,,,443.009919678257,232.188866918329,278.813699118353
1961,,59.8608738790779,,,,,,,,,,1874.73210577126,1031.8150043291,,71.1671882088235,1350.19767333123,95.5721547147448,71.558180092437,97.5952739108149,,,1651.28898476982,,,316.403606143266,1961.5381692465,109.061011508637,205.04076826426,,,,64.1765151013703,80.6875878682005,2240.43303945853,,1971.31632279228,,555.133934614754,75.8058379259965,170.242769201326,124.426729896829,197.391371783205,145.406396949718,274.052264169385,,,355.003776917523,476.900479665025,,,,,,,,,,192.027725260401,,78.756440294287,152.346846639397,147.151034946866,,,375.2216257143,,1005.2815426679,,450.053289246968,,,,95.5189130881975,1327.427224366,287.2635289804,1428.04548673446,,,331.431867958805,1472.38571407868,,190.218771854768,,,,,,590.780054812393,,,253.227290034998,,315.385459502551,1422.72420317218,436.754411520393,169.909593023117,107.512077981634,,68.7645486592402,,149.347615187764,141.349504974454,102.517813492434,104.85838602572,,105.376039121483,,85.3543011749033,,739.276406442666,196.925081789233,245.032053889609,1418.12586971526,1436.38443935927,887.336744604475,453.056187959716,,563.586759838827,,94.6512587875024,,109.460387525777,,243.832121775577,93.8286490466039,,364.572931563786,,,,,,382.671306010293,,,,142.83817062385,105.295341100952,137.327824574424,41.8568467378908,153.849168248203,,2222.36636636277,,,,158.923667416326,,,133.847581549068,,,363.393205614651,,140.602539929179,,,,,,,,,,181.837502747991,,46.581647315026,225.933513017345,2991.59289655408,,,139.340163524689,96.9790447168249,131.450221517895,1159.39235716074,1560.3249311723,51.8112285436763,,2343.29221317425,1376.18521700422,,,89.4090301435254,513.254757679848,277.56871029727,267.18288754574,,106.585000660639,,60.4715485043958,777.215027407341,,382.729946994368,,,,1440.02297419871,,,,,40.6893902428856,86.0486237346525,,133.082208643336,321.36143463126,449.151071278746,,139.363984451848,,,68.1065663828007,,133.433534723729,,133.68787786184,,,363.95832558894,,,2288.92170111915,125.311856867029,,270.279660633921,200.183356899708,,109.129142843783,79.6336703215462,,79.1201330726748,107.497997163238,,,376.089519153662,,,,86.0486237346526,133.68787786184,676.398049828513,,283.828274183166,,,63.2210216553002,,164.639603957925,601.703236688895,3066.56286916615,,170.379137318278,970.356398396839,,,,,463.831558941772,,,,454.962013195471,220.042136669643,280.828950528984
1962,,58.4580149495439,,,,,,1155.89017025099,,,,1851.84185074588,1087.8342434189,,73.4353055613742,1438.5232330684,94.4645349843821,76.5206113987061,100.12211579079,,,1752.85448101663,,,327.126867468401,2020.38596503345,116.925152681732,260.425653075282,,,,68.0502190365472,80.2126082942422,2268.58534607907,,2131.39165159983,,638.945209228415,70.9094116671007,171.128185807371,129.544139225573,235.633480344752,155.738235886969,289.917945751026,,,334.311814299174,494.736144594729,,,,,,,,,,234.051629386729,172.245997766356,71.2188646997728,154.420908374573,148.503474380532,,,315.688244519312,,1106.57160271374,,520.206131380005,,,,102.969919458153,1411.70239818044,291.478863452774,1578.28460367258,,,357.522363173554,1525.77585271032,,195.492259522758,,,,,34.7905813582671,617.057757690519,,,261.179133806117,,321.545767139554,1516.32841301871,487.821134050813,179.876389779959,114.2520370268,,70.1380109788755,,153.326259910061,145.639417412787,107.876785889795,109.454215932133,,111.385999338874,,89.8817566863598,,797.006288353959,203.437316704253,254.70143365454,1562.23073045837,1094.63584823375,990.26015216342,463.890236719862,,633.640315173776,,100.394390618223,,109.481224645588,,246.101178423671,106.148505720006,,405.835200909312,,,,,,425.902194547243,,,,138.536667362574,105.480466153282,141.021769140513,48.1618099086261,159.286977800731,,2311.79884893619,,,,181.182737425783,,,138.119849134424,,,378.153485981788,,143.912272053918,,,,,,,,,,182.182700890959,,47.6984336130766,230.260461298934,3155.09753778967,,,148.189159916588,104.387019664691,140.557420118239,1240.67789437294,1667.2474297782,55.0256994601707,,2448.62863326468,1465.05144414831,,,91.3192003573489,542.327283735111,305.761531584626,156.703873111588,,111.600322247381,,64.5383550838216,854.74480496849,,407.852843612372,,,,1535.90531278884,,,,,40.9441953581732,89.9139856127421,,140.72511070274,320.50125501419,472.085824452565,,143.472047660379,,,70.8129750586869,,141.196852038816,,141.464322172062,,,382.20563749202,,,2468.69458903006,131.161714946398,,287.044788426874,227.788663942808,,114.581439492855,72.0161997134842,,81.9947491285797,113.782877186935,,,418.736840877716,,,,89.9139856127421,141.464322172062,704.21915437195,,309.446667238777,,,62.2263404642194,,170.678252886429,656.713479039317,3243.84307754988,,174.500269824021,1023.35558792929,,,,,489.549943187591,,,,473.011404778227,212.578123117433,276.688780776198
